Итерация,Значение
1232,83231.664
1233,82169.17
1234,88671.65
1235,87032.97
1236,89171.81
1237,78190.98
1238,83441.19
1239,88925.13
1240,86215.1
1241,80166.49
1242,82045.625
1243,83793.9
1244,89863.234
1245,81759.445
1246,87703.945
1247,84452.78
1248,91290.31
1249,86530.305
1250,87197.336
1251,90009.625
1252,80894.77
1253,89455.92
1254,87420.47
1255,83000.3
1256,86539.3
1257,85595.125
1258,82988.78
1259,80994.625
1260,87822.25
1261,85913.5
1262,80804
1263,85018.17
1264,83643.51
1265,83770.53
1266,87274.81
1267,90844.086
1268,91813.984
1269,87600.67
1270,82662.03
1271,89118.4
1272,85907.94
1273,85753.836
1274,84954.93
1275,86623.93
1276,82703.88
1277,88614.05
1278,87538.195
1279,82878.414
1280,84078.89
1281,83797.805
1282,82160.85
1283,80735.87
1284,85994.164
1285,90651.125
1286,81398.32
1287,87423.69
1288,90849.17
1289,86279.16
1290,83943.086
1291,81688.195
1292,85628.07
1293,88548.805
1294,87597.97
1295,80870.06
1296,84361.09
1297,86019.086
1298,84983.46
1299,86916.74
1300,89622.21
1301,85453.2
1302,91995.42
1303,87541.516
1304,82599.31
1305,92678.51
1306,86474.47
1307,88354.66
1308,82660.93
1309,89461.56
1310,87941.85
1311,80127.78
1312,90467.15
1313,84656.836
1314,89299.266
1315,80221.164
1316,73900.58
1317,81599.2
1318,87200.37
1319,87392.664
1320,83275.53
1321,85901.5
1322,83223.35
1323,85479.086
1324,89173.97
1325,90134.55
1326,88948.95
1327,79529.16
1328,86801.84
1329,86151.695
1330,82561.49
1331,89929.83
1332,90331.22
1333,84217.125
1334,80668.32
1335,90873.93
1336,88924.76
1337,81883.76
1338,86353.914
1339,87231.69
1340,90144.73
1341,89777.516
1342,86865.1
1343,84244.43
1344,82371.695
1345,85535.21
1346,84220.484
1347,81559.16
1348,85405.266
1349,84994.914
1350,84987.32
1351,76914.39
1352,82887.75
1353,82706.26
1354,82918.38
1355,82174.32
1356,86370.7
1357,85920.25
1358,78873.84
1359,88014.234
1360,86124.28
1361,86112.59
1362,88610
1363,89166.23
1364,87331.97
1365,86019.555
1366,90314.95
1367,86733.586
1368,89309.125
1369,87952.16
1370,84024.16
1371,86256.05
1372,84718.195
1373,85134.55
1374,83382.5
1375,84718.17
1376,80600.4
1377,83753.65
1378,88632.09
1379,87480.66
1380,84918.375
1381,85266.805
1382,92249.11
1383,86376.84
1384,89913.69
1385,83463.46
1386,77054.6
1387,92047.28
1388,88002.01
1389,86792.26
1390,92619.88
1391,76368.32
1392,86504.2
1393,84612.33
1394,79219.88
1395,89425.945
1396,84752.26
1397,87512.72
1398,77952.05
1399,83308.66
1400,86203.88
1401,78819.266
1402,88148.25
1403,91630.91
1404,82824.34
1405,91005.61
1406,87633.125
1407,84524.77
1408,83628.01
1409,84466.21
1410,91568.89
1411,82858.54
1412,90608.18
1413,83768.12
1414,90428.28
1415,80977.945
1416,89022.234
1417,84612.586
1418,87770.08
1419,80681.01
1420,85649.37
1421,80692.9
1422,85371.02
1423,84025.33
1424,92530.266
1425,81157.94
1426,84783.336
1427,82631.54
1428,77275.734
1429,86313.14
1430,86068.17
1431,85845.1
1432,91763.47
1433,84241.32
1434,87014.33
1435,82502.84
1436,86541.43
1437,88036.76
1438,88161.375
1439,85368.86
1440,83527.17
1441,91609.58
1442,87866.16
1443,90608.13
1444,89218.94
1445,83106
1446,90915.22
1447,81663.44
1448,85126.41
1449,86677.805
1450,85085.82
1451,88941.85
1452,86171.66
1453,85277.414
1454,82992.16
1455,86053.766
1456,88537.1
1457,83499.016
1458,86469.234
1459,85581.695
1460,83521.76
1461,93089.81
1462,82233.52
1463,84187.81
1464,86786.766
1465,82966.46
1466,83958.04
1467,86644.85
1468,93882.5
1469,84411.05
1470,77838.68
1471,87233.08
1472,82797.46
1473,83838.79
1474,93545.1
1475,86351.45
1476,84948.76
1477,80326.64
1478,81939.52
1479,86907.516
1480,83546.95
1481,91313.02
1482,84609.52
1483,89241.6
1484,84589.02
1485,86252.34
1486,85177.47
1487,90342.664
1488,86408.516
1489,91703.89
1490,84314.53
1491,83810.89
1492,87272.77
1493,85350.336
1494,80760.625
1495,83536.56
1496,84255.96
1497,86076.59
1498,83509.63
1499,86010.51
1500,77900.98
1501,80826.75
1502,85950.14
1503,89100.86
1504,86893.9
1505,92292.516
1506,86936.266
1507,95197.41
1508,86565.05
1509,86367.34
1510,86883.42
1511,80979.11
1512,87601.17
1513,89948.85
1514,81872.414
1515,85208.61
1516,83889.5
1517,86573.05
1518,82216.91
1519,80679.58
1520,87297.85
1521,87007.91
1522,93410.68
1523,81801.33
1524,83237.48
1525,84425.7
1526,79378.44
1527,84202.445
1528,86590.016
1529,87643.84
1530,84413.72
1531,86950.125
1532,79830.78
1533,86193.49
1534,90430.8
1535,84291.8
1536,91289.72
1537,81176.266
1538,85213.72
1539,87172.59
1540,89902.43
1541,87377.75
1542,88301.42
1543,86593.45
1544,89107.92
1545,87298.875
1546,80453.78
1547,82610.49
1548,88503.95
1549,81071.805
1550,81105.67
1551,83712.32
1552,87136.47
1553,84532.95
1554,89059.23
1555,89610.055
1556,89199.37
1557,84965.93
1558,92095.13
1559,81161.93
1560,89878.28
1561,87372.266
1562,80598.9
1563,89796.73
1564,91132.5
1565,87132.76
1566,81946.01
1567,83622.234
1568,83806.89
1569,87992.91
1570,83907.69
1571,85562.12
1572,89775.93
1573,89252.18
1574,80725.484
1575,86570.82
1576,80211.17
1577,80099.56
1578,78610.28
1579,79115.85
1580,82835.91
1581,92948.38
1582,78473.66
1583,83073.45
1584,92148.24
1585,76727.13
1586,85128.47
1587,87906.484
1588,79871.68
1589,82797.48
1590,89362.766
1591,85445.86
1592,78861.836
1593,85118.88
1594,90752.43
1595,86870.16
1596,82165.78
1597,84030.164
1598,89822.79
1599,86646.54
1600,83625.75
1601,83792.8
1602,87195.664
1603,86783.445
1604,82792.81
1605,85612.94
1606,86912.78
1607,87415.664
1608,85972.86
1609,84267.12
1610,85009.586
1611,79715.15
1612,85212.516
1613,82314.625
1614,88942.625
1615,85178.67
1616,90894.91
1617,89742.945
1618,88705.81
1619,88374.03
1620,97380.03
1621,85730.266
1622,81685.68
1623,89284.65
1624,87776.73
1625,91493.87
1626,81988.43
1627,87569.41
1628,86561.14
1629,85444.25
1630,90924.52
1631,85576.72
1632,76459.82
1633,82500.22
1634,79621.6
1635,89397.33
1636,85550.75
1637,88127.086
1638,86384.836
1639,91843.15
1640,85534.164
1641,78727.9
1642,86326.5
1643,90379.36
1644,87155.13
1645,82510.5
1646,87456.414
1647,92794.11
1648,81949.53
1649,88825.68
1650,88410.164
1651,86931.73
1652,86415.62
1653,83868.12
1654,87986.336
1655,87129.17
1656,85314.35
1657,87939.945
1658,88114.65
1659,84814.08
1660,87409.19
1661,84331.44
1662,85208.375
1663,80177.2
1664,82887.37
1665,81252.46
1666,82685.19
1667,85476.33
1668,86674.734
1669,87016.08
1670,89608.7
1671,87959.35
1672,85594.27
1673,89621.21
1674,86493.41
1675,82137.414
1676,84416.266
1677,91927.914
1678,82563.49
1679,77125.336
1680,84249.516
1681,83685.12
1682,83532.56
1683,80584.266
1684,80558.734
1685,79251.914
1686,89982.9
1687,88483.83
1688,87288.99
1689,85341.58
1690,88387.49
1691,88239.17
1692,85576.336
1693,88090.836
1694,82060.64
1695,83630.19
1696,81873.02
1697,88897.17
1698,87049.21
1699,79610.09
1700,88512.58
1701,82961.414
1702,84083.56
1703,91779.27
1704,82496.664
1705,88054.08
1706,87048.82
1707,89437.6
1708,85799.2
1709,83910.11
1710,84861.05
1711,86633.3
1712,87926.31
1713,88210.75
1714,91822.266
1715,82715.18
1716,90544.8
1717,84541.234
1718,88394.516
1719,86028.58
1720,84991.18
1721,83621.1
1722,81432.93
1723,85328
1724,80634.414
1725,82096.6
1726,81104.65
1727,90874.83
1728,84831.78
1729,87638.9
1730,84424.1
1731,84267.21
1732,85747.305
1733,80936.92
1734,81331.27
1735,87385.3
1736,83828.06
1737,83167.48
1738,78059.18
1739,84895.94
1740,91309.266
1741,87495.39
1742,87183.86
1743,84132.18
1744,85218.19
1745,84287.28
1746,85246.8
1747,87695.08
1748,82826.21
1749,85158.36
1750,91010.914
1751,89126.41
1752,90404.61
1753,88544.58
1754,87132.53
1755,91882
1756,81695.43
1757,86116.8
1758,89566.79
1759,83354.33
1760,81624.99
1761,82773.66
1762,82691.81
1763,87019.25
1764,85327.12
1765,83644.734
1766,78540.555
1767,87950.48
1768,85676.4
1769,82306.305
1770,90923.266
1771,86257.31
1772,90707.16
1773,89828.73
1774,79738.62
1775,83177.875
1776,86063.67
1777,95807.24
1778,88613.22
1779,86530.78
1780,85711.16
1781,86309.81
1782,83470.76
1783,86618.25
1784,86415.39
1785,87221.516
1786,84164.17
1787,88150.84
1788,87424.67
1789,84432.3
1790,84755.55
1791,87298.1
1792,90535.89
1793,84781.59
1794,83949.69
1795,79669.34
1796,87588.375
1797,90087.86
1798,90081.05
1799,85967.82
1800,82088.32
1801,89687.76
1802,81262.72
1803,88172.47
1804,84080.32
1805,92052.97
1806,84813.086
1807,86268.664
1808,85473.85
1809,79727.086
