Итерация,Значение
1547,12034.776
1548,14779.486
1549,12799.301
1550,16951.154
1551,15000.789
1552,13279.635
1553,16135.435
1554,12502.184
1555,9444.063
1556,12888.759
1557,10609.57
1558,10970.783
1559,10535.952
1560,13585.902
1561,14186.798
1562,15171.184
1563,15582.369
1564,10764.553
1565,14336.132
1566,14037.079
1567,9627.334
1568,9139.989
1569,10916.883
1570,10571.411
1571,12312.309
1572,14526.605
1573,11190.726
1574,11357.215
1575,14526.626
1576,14389.449
1577,12544.86
1578,12470.512
1579,12423.044
1580,14007.196
1581,11637.65
1582,12787.453
1583,13260.997
1584,11961.502
1585,10951.722
1586,14463.174
1587,10711.821
1588,13849.557
1589,11409.928
1590,13102.408
1591,14255.563
1592,11560.69
1593,11789.051
1594,13572.057
1595,12051.8545
1596,11531.297
1597,14544.863
1598,9622.791
1599,12039.302
1600,13985.862
1601,12188.545
1602,10703.082
1603,15658.769
1604,15996.6045
1605,19035.873
1606,12890.246
1607,12954.557
1608,13157.935
1609,14014.609
1610,12553.974
1611,14026.605
1612,13080.561
1613,14021.827
1614,13640.228
1615,16151.144
1616,13142.931
1617,13739.166
1618,14025.644
1619,13903.045
1620,13530.519
1621,11794.8955
1622,10440.435
1623,14099.491
1624,14935.777
1625,13735.2705
1626,14712.925
1627,13331.155
1628,13886.75
1629,9871.888
1630,14970.053
1631,14376.314
1632,10365.304
1633,11441.936
1634,15206.822
1635,8821.204
1636,11408.36
1637,11832.642
1638,10552.446
1639,13120.689
1640,13947.049
1641,11175.015
1642,14248.148
1643,13079.495
1644,13439.011
1645,13685.513
1646,13131.807
1647,12166.951
1648,13659.324
1649,12096.679
1650,13641.632
1651,12661.042
1652,13710.632
1653,16768.516
1654,9512.412
1655,14482.491
1656,9389.175
1657,11911.76
1658,12175.231
1659,11240.381
1660,16034.483
1661,12675.702
1662,19839.424
1663,14833.857
1664,14128.691
1665,13852.24
1666,11033.893
1667,12666.874
1668,12058.255
1669,11234.315
1670,14322.795
1671,12574.676
1672,15043.154
1673,11945.455
1674,14603.2
1675,10260.628
1676,11668.386
1677,11239.963
1678,12154.091
1679,12472.2
1680,13919.771
1681,16667.76
1682,14519.268
1683,11616.265
1684,18172.217
1685,14432.41
1686,10953.5625
1687,11409.754
1688,14795.3545
1689,11887.5625
1690,16642.205
1691,13727.204
1692,11479.284
1693,13258.269
1694,16182.07
1695,13938.805
1696,14330.072
1697,13077.238
1698,12872.253
1699,12786.19
1700,14702.596
1701,14743.393
1702,11391.644
1703,13174.998
1704,14780.584
1705,14348.245
1706,16462.24
1707,17412.395
1708,18142.055
1709,12869.767
1710,15718.501
1711,10406.396
1712,13571.783
1713,12673.052
1714,9856.918
1715,13723.22
1716,15691.43
1717,14586.892
1718,13125.392
1719,16815.074
1720,13823.386
1721,12504.08
1722,14213.955
1723,13860.177
1724,17444.209
1725,18339.732
1726,12266.844
1727,13926.444
1728,15765.283
1729,11906.194
1730,13846.501
1731,14597.726
1732,15737.712
1733,13060.395
1734,13038.108
