State:Action,QValue
-3,41:right,0.26429594
-3,41:up,0.40102407
-3,42:left,-0.03374201
-3,42:right,0.49087274
-3,42:up,0.87723887
-3,43:down,0.7910892
-3,43:left,-0.1802619
-3,43:right,5.6680307
-3,43:up,0.39309728
-3,44:down,0.60203195
-3,44:left,0.19684403
-3,44:right,4.2227726
-3,44:up,-0.16910161
-3,45:down,0.14198613
-3,45:left,0.08748
-3,45:right,1.1107178
-3,45:up,0.416666
-3,46:down,-0.15468211
-3,46:left,0.22622098
-3,46:right,2.2063277
-3,46:up,0.22415805
-3,47:down,0.24239585
-3,47:left,-0.42463577
-3,47:right,10.01322
-3,48:left,-0.4029009
-3,48:right,2.0268955
-3,5:down,-0.15372682
-3,5:right,1.7256716
-3,5:up,0.14792351
-3,50:left,-0.19467002
-3,50:right,0.26286748
-3,51:right,6.980167
-3,51:up,-0.3473829
-3,52:down,-0.25463337
-3,52:right,0.19973046
-3,53:left,-0.195555
-3,54:left,-0.13114142
-3,54:right,9.131413
-3,55:left,-0.2001
-3,55:right,5.7715516
-3,60:up,0.09454646
-3,61:right,0.0037129521
-3,61:up,0.6143402
-3,62:down,0.3646919
-3,62:left,0.08919
-3,62:right,-0.40229496
-3,63:right,-0.03607343
-3,63:up,0.14694497
-3,64:down,0.042612635
-3,64:up,1.3274289
-3,65:down,-0.2435272
-3,65:right,5.218157
-3,65:up,0.10993635
-3,66:down,-0.09817331
-3,66:left,-0.025375031
-3,66:right,0.0051611066
-3,66:up,-0.1976364
-3,67:down,0.2853658
-3,67:left,-0.19965002
-3,67:right,5.32634
-3,67:up,-0.14143501
-3,68:down,0.07329385
-3,68:up,-0.12967923
-3,69:down,0.21824174
-3,69:left,-0.1277673
-3,69:right,0.46359125
-3,69:up,0.25237605
-3,70:down,-0.28075653
-3,70:right,11.705038
-3,70:up,0.07602146
-3,71:left,0.10668211
-3,71:right,10.134303
-3,71:up,1.1293226
-3,72:down,1.0409724
-3,72:right,3.8076673
-3,72:up,-0.20346001
-3,73:down,0.90949893
-3,73:left,0.39438
-3,74:up,0.095460005
-3,75:left,0.095460005
-3,75:right,1.4521365
-3,76:down,-0.2805962
-3,76:right,2.4559817
-3,76:up,0.3865741
-3,77:down,-0.20756418
-3,77:right,0.695474
-3,78:left,0.08442
-3,78:right,2.9071162
-3,78:up,-0.13424551
-3,79:down,-0.17185035
-3,79:left,-0.2877795
-3,79:right,-0.12775847
-3,79:up,0.43535936
-3,80:down,-0.17471837
-3,80:left,0.6923402
-3,80:right,4.783207
-3,80:up,-0.2722254
-3,81:down,0.24602938
-3,81:right,-0.1295112
-3,81:up,-0.4725268
-3,82:down,0.12727024
-3,82:left,0.094485
-3,82:right,-0.38155538
-3,83:down,-0.07789114
-3,84:up,-0.20248501
-3,85:right,0.16618034
-3,85:up,-0.499455
-3,86:up,-0.50328
-3,87:down,-0.43615773
-3,87:right,0.31833708
-3,87:up,-0.28415334
-3,88:right,1.4591498
-3,88:up,-0.009879068
-3,89:down,0.08114627
-3,89:left,-0.24743254
-3,89:right,1.1755618
-3,89:up,-0.17503545
-3,9:right,0.6289815
-3,9:up,0.20451337
-3,90:down,0.16007769
-3,90:left,-0.15162632
-3,90:right,0.20129257
-3,90:up,0.26724362
-3,91:down,0.51227635
-3,91:left,0.09207
-3,91:right,0.6146442
-3,91:up,0.45835245
-3,92:down,0.5019751
-3,92:right,1.0467815
-3,92:up,-0.22156784
-3,93:down,0.2051322
-3,93:left,0.13083
-3,93:up,1.0895015
-3,94:down,0.29685625
-3,94:left,-0.19022624
-3,94:right,1.9472768
-3,94:up,-0.011125699
-3,95:down,-0.021310799
-3,95:left,-0.13462007
-3,95:up,-0.027094238
-3,96:down,0.77622485
-3,96:left,0.48947632
-3,96:up,-0.33678004
-3,97:left,0.1892397
-3,97:right,0.5848841
-3,97:up,0.22878002
-3,98:down,0.2324277
-3,98:right,1.3118503
-3,98:up,-0.054000005
-3,99:left,-0.34938005
-3,99:right,0.17524675
-3,99:up,-0.33678004
-4,-1:down,-0.50346005
-4,-1:left,0.26654565
-4,-1:right,-0.4481774
-4,-2:right,-0.42358157
-4,-3:left,0.18467666
-4,-3:right,0.2196793
-4,1:right,0.20326026
-4,1:up,0.54366213
-4,10:down,-0.054000005
-4,10:left,-0.43155608
-4,10:up,0.06319979
-4,100:right,0.35930318
-4,107:up,-0.17621529
-4,108:down,0.32027987
-4,108:right,0.3089518
-4,108:up,-0.054000005
-4,109:down,-0.2424777
-4,109:left,0.10427775
-4,109:up,-0.29458088
-4,11:down,-0.56538606
-4,11:right,-0.2217187
-4,11:up,-0.2770418
-4,110:down,0.048090555
-4,110:left,-0.11615559
-4,12:down,-0.42609602
-4,12:up,-0.41680214
-4,13:left,-0.607173
-4,13:right,-0.44301605
-4,2:down,0.12439018
-4,2:left,0.125415
-4,23:up,-0.3643242
-4,24:down,-0.17619
-4,24:left,-0.18901502
-4,24:right,0.016700972
-4,24:up,0.17272991
-4,25:down,0.3620148
-4,25:up,0.6480828
-4,26:down,0.406631
-4,26:right,0.54433054
-4,26:up,-0.10015276
-4,27:down,0.083085
-4,27:right,0.2716523
-4,27:up,0.6826029
-4,28:down,0.6377969
-4,28:left,0.351045
-4,28:up,0.56330585
-4,29:down,0.061403118
-4,29:up,-0.10412363
-4,3:down,0.412245
-4,30:left,-0.480375
-4,30:right,-0.36960942
-4,30:up,0.20414092
-4,31:down,0.26837218
-4,32:right,0.5887444
-4,32:up,0.13978755
-4,33:right,-0.0638363
-4,33:up,-0.16032243
-4,34:right,0.1962123
-4,35:up,0.14540562
-4,36:down,-0.47745004
-4,36:left,-0.27282327
-4,36:right,0.27910012
-4,38:up,-0.16478138
-4,39:right,-0.11453814
-4,42:up,0.5076326
-4,43:left,-0.23119795
-4,43:right,0.38024136
-4,43:up,-0.17164308
-4,44:right,0.33258885
-4,45:right,0.6974695
-4,45:up,-0.20736162
-4,46:down,0.47059995
-4,46:left,0.6773803
-4,46:up,-0.010672033
-4,47:down,0.055272818
-4,47:left,-0.19467002
-4,47:right,-0.11279113
-4,47:up,-0.17414773
-4,48:down,0.21183598
-4,48:up,0.10794437
-4,49:up,0.106017545
-4,50:right,-0.15346205
-4,50:up,-0.45820263
-4,51:down,0.38620263
-4,52:down,-0.17526607
-4,52:left,0.23377648
-4,53:down,0.10874276
-4,53:right,0.36220384
-4,53:up,-0.08560505
-4,54:down,-0.41363198
-4,54:left,-0.051838398
-4,54:right,0.20564649
-4,54:up,-0.10806361
-4,55:right,-0.45542303
-4,56:down,-0.17404771
-4,61:right,0.028697563
-4,62:down,0.12048895
-4,65:right,0.21192579
-4,65:up,-0.34604955
-4,66:down,0.0051801354
-4,66:right,-0.0071598263
-4,67:up,-0.49095005
-4,68:right,0.105807915
-4,69:down,0.22031136
-4,69:left,0.08931
-4,69:up,-0.13125451
-4,7:up,0.16520557
-4,70:right,-0.0026890934
-4,70:up,-0.13262884
-4,71:down,0.48155788
-4,71:right,2.9735398
-4,73:up,-0.20346001
-4,74:right,-0.12633535
-4,75:right,0.19949003
-4,77:right,0.1793957
-4,78:down,0.14192341
-4,78:left,0.11151
-4,79:down,0.21196544
-4,79:right,0.033095814
-4,79:up,-0.20038502
-4,8:down,-0.20172001
-4,8:up,0.5708002
-4,80:down,0.20925741
-4,80:left,0.21584481
-4,80:right,0.8118136
-4,80:up,-0.19731002
-4,81:down,0.667861
-4,81:right,-0.12856013
-4,81:up,0.08931
-4,82:down,0.14892605
-4,82:up,-0.48393002
-4,83:down,0.15185852
-4,9:down,0.38916
-4,9:right,0.23851708
-4,91:left,-0.20007002
-4,92:right,0.028795714
-4,93:down,-0.1284423
-4,93:up,-0.4373951
-4,94:left,0.09507
-4,94:right,0.681304
-4,94:up,-0.2702413
-4,95:down,-0.04703462
-4,95:left,0.09507
-4,95:up,0.17270625
-4,96:left,1.2831432
-4,96:right,-0.20611861
-4,96:up,0.16488154
-4,97:left,-0.25303566
-4,97:right,0.379262
-4,97:up,0.35145
-4,98:left,-0.105783366
-4,99:left,-0.018000003
-4,99:right,0.3104657
-5,-1:down,-0.44824502
-5,-1:right,0.22069119
-5,-1:up,0.3154007
-5,-2:down,-0.16141501
-5,-3:down,-0.16141501
-5,-3:right,0.119293444
-5,-4:up,-0.021400116
-5,0:down,-0.21618456
-5,0:up,0.507174
-5,1:down,0.125415
-5,1:right,0.03321383
-5,10:down,0.09372
-5,10:right,-0.38290295
-5,10:up,-0.42858994
-5,100:left,0.35145
-5,101:up,-0.18915002
-5,102:up,-0.18915002
-5,103:up,-0.18915002
-5,104:left,-0.45945004
-5,107:right,-0.11132602
-5,107:up,-0.106201656
-5,108:down,0.09490892
-5,108:up,0.08115
-5,109:down,-0.16020595
-5,109:left,-0.14412951
-5,109:up,-0.10178136
-5,11:down,0.09372
-5,11:left,0.09372
-5,110:down,0.1629277
-5,110:right,-0.008611217
-5,110:up,-0.033109248
-5,111:down,0.21806705
-5,13:left,0.13570291
-5,13:right,-0.4021693
-5,2:down,0.412245
-5,24:up,-0.13449405
-5,25:up,-0.1356325
-5,26:up,0.13323742
-5,27:right,0.22713573
-5,28:right,0.0695049
-5,30:up,0.13529268
-5,31:up,0.13401894
-5,32:right,0.22788231
-5,36:right,0.15643694
-5,43:up,-0.13862002
-5,44:up,-0.057659097
-5,45:right,-0.11290408
-5,45:up,-0.09144401
-5,46:left,0.092099994
-5,46:right,0.23527282
-5,47:up,0.3903558
-5,48:up,0.38884622
-5,49:right,-0.090295486
-5,52:up,-0.19328517
-5,53:right,0.024601115
-5,56:right,0.19605704
-5,69:right,-0.3217944
-5,78:up,0.11151
-5,79:up,0.11151
-5,8:up,-0.104865946
-5,80:right,0.36332795
-5,9:left,0.09372
-5,9:right,0.4761205
-5,91:up,0.38421002
-5,92:left,-0.20007002
-5,93:right,0.4698906
-5,93:up,0.14635532
-5,94:down,0.20556071
-5,94:left,-0.27402264
-5,94:right,0.19047478
-5,95:right,-0.107990004
-5,96:right,1.4922543
-5,97:right,0.22745284
-5,98:down,0.058824927
-5,98:left,-0.31155002
-5,98:up,-0.2546899
-5,99:down,-0.10899151
-5,99:left,-0.018000003
-5,99:up,-0.45945004
-6,100:up,-0.18915002
-6,101:right,-0.3778543
-6,103:up,-0.33715254
-6,104:down,0.429114
-6,104:up,-0.18915002
-6,105:up,-0.32430005
-6,106:up,0.08115
-6,107:up,-0.18915002
-6,108:up,-0.13234502
-6,109:right,0.26854336
-6,11:right,-0.086459726
-6,13:right,0.3780695
-6,46:up,-0.17653337
-6,47:up,-0.17801413
-6,48:left,-0.2001
-6,50:left,-0.14409772
-6,52:up,-0.47764432
-6,53:left,-0.2001
-6,53:up,-0.18692678
-6,54:up,-0.18840478
-6,55:up,0.10232236
-6,56:right,0.19607283
-6,8:right,-0.4103403
-6,8:up,0.18999799
-6,9:down,-0.0819666
-6,92:up,0.38421002
-6,93:right,0.17820515
-6,94:left,0.09207
-6,94:right,0.10211909
-6,98:right,0.15143864
-6,99:right,0.08443156
-7,48:left,0.82378674
-7,48:up,0.112657756
-7,49:up,0.11119658
-7,50:left,0.092099994
-7,50:right,0.19649924
-7,50:up,0.1097347
-7,51:left,0.3843
-7,52:left,-0.15941244
-7,52:right,0.19646148
-7,53:right,-0.38799486
-7,94:right,0.24417795
-8,48:right,0.55773246
-8,50:right,0.25250155
-8,50:up,-0.038381442
-8,51:down,0.017918065
-8,51:up,-0.067397274
-8,52:down,0.14276333
-8,52:right,-0.07509315
-8,52:up,0.106866926
-8,53:down,-0.14840987
0,-0:left,-0.47412002
0,-0:up,4.768177
0,-1:down,2.2977087
0,-1:left,-0.042308047
0,-1:right,8.156604
0,-1:up,7.0286083
0,-2:left,1.5439689
0,0:down,6.1486764
0,0:left,8.819377
0,0:right,9.197948
0,0:up,9.362627
0,1:down,9.265784
0,1:left,7.5942554
0,1:right,9.21055
0,1:up,9.368592
0,10:down,11.105088
0,10:left,10.48274
0,10:right,11.64777
0,10:up,11.619769
0,100:down,6.96488
0,100:left,0.819012
0,100:right,8.968527
0,100:up,0.09285
0,101:left,0.15272836
0,101:right,1.8998263
0,101:up,0.09285
0,102:down,-0.07741308
0,102:up,-0.20085001
0,103:right,0.521498
0,103:up,0.35027504
0,104:down,0.37533405
0,104:right,0.4967217
0,11:down,11.865743
0,11:left,11.285525
0,11:right,11.842427
0,11:up,12.025224
0,12:down,12.154882
0,12:left,11.665008
0,12:right,12.438247
0,12:up,12.524357
0,13:down,12.4452715
0,13:left,12.060215
0,13:right,12.736039
0,13:up,13.145281
0,14:down,12.699977
0,14:left,8.303612
0,14:right,13.319165
0,14:up,13.823752
0,15:down,12.831608
0,15:left,7.120375
0,15:right,13.730242
0,15:up,14.54937
0,16:down,14.120251
0,16:left,10.414825
0,16:right,14.514043
0,16:up,15.303309
0,17:down,14.565607
0,17:left,12.456571
0,17:right,14.825581
0,17:up,16.063257
0,18:down,15.403055
0,18:left,15.722306
0,18:right,16.851988
0,18:up,15.788259
0,19:down,15.522349
0,19:left,14.33995
0,19:right,16.45074
0,19:up,17.255302
0,2:down,9.102754
0,2:left,9.203283
0,2:right,9.338865
0,2:up,9.331102
0,20:down,16.598312
0,20:left,13.119988
0,20:right,17.286385
0,20:up,18.219364
0,21:down,17.719809
0,21:left,18.161055
0,21:right,18.30846
0,21:up,19.568586
0,22:down,18.453194
0,22:left,16.711206
0,22:right,20.39341
0,22:up,19.129015
0,23:down,19.617287
0,23:left,17.63322
0,23:right,19.5532
0,23:up,19.851547
0,24:down,19.818996
0,24:left,19.979082
0,24:right,20.409136
0,24:up,21.588367
0,25:down,20.54602
0,25:left,15.526526
0,25:right,21.546646
0,25:up,23.300604
0,26:down,21.897655
0,26:left,19.417162
0,26:right,24.685492
0,26:up,22.233171
0,27:down,23.715248
0,27:left,19.700752
0,27:right,25.333036
0,27:up,23.654018
0,28:down,24.958658
0,28:left,23.86081
0,28:right,24.955278
0,28:up,25.838175
0,29:down,22.683374
0,29:left,21.724121
0,29:right,26.302797
0,29:up,27.668583
0,3:down,9.540524
0,3:left,6.6807766
0,3:right,9.410406
0,3:up,9.487627
0,30:down,26.804024
0,30:left,25.056608
0,30:right,29.348652
0,30:up,27.469147
0,31:down,27.660444
0,31:left,25.210207
0,31:right,30.006077
0,31:up,28.166126
0,32:down,29.024914
0,32:left,22.880783
0,32:right,29.005186
0,32:up,30.351627
0,33:down,29.915663
0,33:left,31.000204
0,33:right,32.761898
0,33:up,30.78925
0,34:down,31.951456
0,34:left,31.881037
0,34:right,32.698097
0,34:up,32.071205
0,35:down,33.38595
0,35:left,30.739592
0,35:right,34.52812
0,35:up,33.546967
0,36:down,34.02521
0,36:left,34.034973
0,36:right,34.530457
0,36:up,36.79708
0,37:down,34.38542
0,37:left,34.625458
0,37:right,41.15816
0,37:up,37.49104
0,38:down,38.253525
0,38:left,38.394794
0,38:right,42.380875
0,38:up,38.14852
0,39:down,40.141136
0,39:left,39.078823
0,39:right,43.620594
0,39:up,40.210777
0,4:down,9.609904
0,4:left,8.545985
0,4:right,9.563595
0,4:up,9.681223
0,40:down,41.461937
0,40:left,40.752007
0,40:right,41.853954
0,40:up,43.767456
0,41:down,42.096405
0,41:left,41.778
0,41:right,48.706554
0,41:up,43.795647
0,42:down,45.838047
0,42:left,44.78293
0,42:right,49.180305
0,42:up,45.621593
0,43:down,46.5896
0,43:left,40.51488
0,43:right,46.834606
0,43:up,52.20423
0,44:down,47.613922
0,44:left,35.59898
0,44:right,55.805527
0,44:up,48.50123
0,45:down,49.31769
0,45:left,43.767696
0,45:right,50.151333
0,45:up,53.857826
0,46:down,52.42062
0,46:left,45.58291
0,46:right,62.19088
0,46:up,51.876484
0,47:down,54.994267
0,47:left,49.856106
0,47:right,61.08136
0,47:up,54.91617
0,48:down,56.277847
0,48:left,56.808067
0,48:right,56.850525
0,48:up,64.58494
0,49:down,58.738598
0,49:left,53.244476
0,49:right,60.03972
0,49:up,75.87478
0,5:down,9.595732
0,5:left,8.715607
0,5:right,9.928244
0,5:up,9.915475
0,50:down,58.328476
0,50:left,49.5915
0,50:right,83.01032
0,50:up,57.369816
0,51:down,72.38769
0,51:left,56.41301
0,51:right,58.06781
0,51:up,57.952065
0,52:down,56.57814
0,52:left,56.386524
0,52:right,65.72067
0,52:up,56.27378
0,53:down,54.753456
0,53:left,44.73291
0,53:right,68.475494
0,53:up,54.863815
0,54:down,61.385006
0,54:left,50.495426
0,54:right,52.253853
0,54:up,51.96292
0,55:down,50.95872
0,55:left,45.611603
0,55:right,57.1247
0,55:up,48.627064
0,56:down,52.11001
0,56:left,41.86593
0,56:right,48.667217
0,56:up,48.039707
0,57:down,47.091156
0,57:left,46.722874
0,57:right,55.69387
0,57:up,46.083363
0,58:down,46.56441
0,58:left,45.314014
0,58:right,52.592857
0,58:up,43.241592
0,59:down,47.85162
0,59:left,42.103405
0,59:right,44.092308
0,59:up,43.21279
0,6:down,9.703924
0,6:left,7.7821546
0,6:right,10.184908
0,6:up,10.158058
0,60:down,41.640274
0,60:left,39.530457
0,60:right,47.953373
0,60:up,41.382454
0,61:down,43.6178
0,61:left,38.53094
0,61:right,39.60639
0,61:up,38.956318
0,62:down,38.5134
0,62:left,35.203106
0,62:right,42.61888
0,62:up,38.588127
0,63:down,38.641098
0,63:left,33.40425
0,63:right,36.011013
0,63:up,35.302975
0,64:down,34.402435
0,64:left,34.253212
0,64:right,35.650932
0,64:up,34.39652
0,65:down,33.747093
0,65:left,27.734781
0,65:right,35.143047
0,65:up,33.208733
0,66:down,33.044254
0,66:left,13.016128
0,66:right,35.79585
0,66:up,33.029076
0,67:down,33.099194
0,67:left,30.616419
0,67:right,30.91987
0,67:up,30.368484
0,68:down,30.164856
0,68:left,18.272264
0,68:right,29.793583
0,68:up,29.415882
0,69:down,28.416475
0,69:left,27.261473
0,69:right,31.941679
0,69:up,27.779049
0,7:down,9.523262
0,7:left,9.459539
0,7:right,10.458077
0,7:up,10.504551
0,70:down,27.153542
0,70:left,24.841604
0,70:right,30.317781
0,70:up,25.717234
0,71:down,28.343416
0,71:left,21.546621
0,71:right,25.398436
0,71:up,25.411474
0,72:down,26.180603
0,72:left,21.690174
0,72:right,24.660887
0,72:up,24.035114
0,73:down,24.09939
0,73:left,18.242373
0,73:right,23.527973
0,73:up,22.857836
0,74:down,22.735453
0,74:left,17.144428
0,74:right,23.00008
0,74:up,21.884676
0,75:down,22.295055
0,75:left,19.70148
0,75:right,22.610092
0,75:up,20.13664
0,76:down,21.218487
0,76:left,13.306831
0,76:right,22.09109
0,76:up,20.99737
0,77:down,20.684156
0,77:left,17.861853
0,77:right,20.228777
0,77:up,19.827517
0,78:down,19.449232
0,78:left,16.058372
0,78:right,19.200602
0,78:up,19.219353
0,79:down,18.468285
0,79:left,13.105054
0,79:right,18.250671
0,79:up,18.051853
0,8:down,10.515586
0,8:left,9.171718
0,8:right,10.873965
0,8:up,10.804401
0,80:down,17.449657
0,80:left,15.857669
0,80:right,17.632526
0,80:up,16.585262
0,81:down,16.684063
0,81:left,13.533916
0,81:right,17.169842
0,81:up,16.034342
0,82:down,16.361898
0,82:left,10.044233
0,82:right,16.368294
0,82:up,15.351792
0,83:down,15.985415
0,83:left,8.229749
0,83:right,16.050001
0,83:up,14.2452755
0,84:down,14.166703
0,84:left,11.759315
0,84:right,14.655461
0,84:up,13.718941
0,85:down,13.652018
0,85:left,10.942885
0,85:right,14.324474
0,85:up,13.229214
0,86:down,13.277232
0,86:left,8.304569
0,86:right,13.06289
0,86:up,12.520798
0,87:down,12.675218
0,87:left,12.4740925
0,87:right,12.359817
0,87:up,12.521115
0,88:down,12.054389
0,88:left,11.286754
0,88:right,13.03027
0,88:up,11.8382845
0,89:down,12.447041
0,89:left,11.355158
0,89:right,11.593157
0,89:up,11.206169
0,9:down,11.046307
0,9:left,9.197753
0,9:right,11.124225
0,9:up,10.910219
0,90:down,11.7128105
0,90:left,4.190237
0,90:right,11.039235
0,90:up,11.0296135
0,91:down,11.18572
0,91:left,9.426948
0,91:right,10.738386
0,91:up,10.814114
0,92:down,10.566045
0,92:left,8.561416
0,92:right,10.274682
0,92:up,9.267069
0,93:down,10.057548
0,93:left,9.381416
0,93:right,9.910325
0,93:up,9.790267
0,94:down,9.660534
0,94:left,6.2628903
0,94:right,9.679481
0,94:up,9.699042
0,95:down,9.421638
0,95:left,9.348981
0,95:right,9.448298
0,95:up,9.17601
0,96:down,9.109636
0,96:left,7.029108
0,96:right,9.073595
0,96:up,8.890733
0,97:down,9.045669
0,97:left,7.5654197
0,97:right,9.023754
0,97:up,9.084165
0,98:down,8.314904
0,98:left,8.612297
0,98:right,8.627595
0,98:up,8.642721
0,99:down,8.809054
0,99:left,4.6317663
0,99:right,8.699424
0,99:up,6.795157
1,-0:down,4.017233
1,-0:left,0.086040005
1,-0:right,0.44496647
1,-0:up,2.0490186
1,-1:down,4.464502
1,-1:left,5.9615803
1,-1:right,9.232616
1,-1:up,8.113948
1,-2:down,0.08916
1,-2:left,-0.2347882
1,-2:right,0.87646586
1,-2:up,6.1674414
1,-3:right,-0.13550788
1,0:down,8.411424
1,0:left,8.487575
1,0:right,8.607345
1,0:up,9.947594
1,1:down,8.537127
1,1:left,8.899434
1,1:right,9.142
1,1:up,9.094464
1,10:down,11.330607
1,10:left,11.451371
1,10:right,11.971629
1,10:up,11.360333
1,100:down,10.413629
1,100:left,7.540841
1,100:right,8.300464
1,100:up,4.856066
1,101:down,7.0640945
1,101:right,0.0809949
1,101:up,0.74450195
1,102:down,2.7825203
1,102:left,-0.20085001
1,102:up,-0.14300291
1,103:down,-0.062457263
1,103:left,0.19267839
1,103:right,0.20297228
1,103:up,-0.16721003
1,104:down,-0.20276845
1,104:up,0.118035
1,105:right,-0.07651039
1,11:down,11.954172
1,11:left,10.507492
1,11:right,12.271748
1,11:up,11.934661
1,12:down,12.210525
1,12:left,12.033188
1,12:right,12.152805
1,12:up,12.418395
1,13:down,12.425073
1,13:left,13.008408
1,13:right,13.138311
1,13:up,12.968829
1,14:down,13.000484
1,14:left,13.201319
1,14:right,13.241777
1,14:up,13.793491
1,15:down,13.822524
1,15:left,13.6375265
1,15:right,13.941611
1,15:up,14.503916
1,16:down,14.058861
1,16:left,14.199776
1,16:right,15.56071
1,16:up,14.394475
1,17:down,14.810623
1,17:left,14.737185
1,17:right,14.965884
1,17:up,16.31996
1,18:down,15.005193
1,18:left,15.703452
1,18:right,16.218586
1,18:up,17.61938
1,19:down,16.64993
1,19:left,16.609573
1,19:right,18.583296
1,19:up,17.211441
1,2:down,9.177831
1,2:left,9.207423
1,2:right,9.175776
1,2:up,9.184741
1,20:down,17.314798
1,20:left,17.27657
1,20:right,19.102297
1,20:up,17.407915
1,21:down,18.022373
1,21:left,17.92806
1,21:right,18.982698
1,21:up,20.129742
1,22:down,18.587252
1,22:left,18.907818
1,22:right,21.505852
1,22:up,19.137724
1,23:down,19.513794
1,23:left,19.659245
1,23:right,21.042706
1,23:up,19.855236
1,24:down,20.189638
1,24:left,19.985012
1,24:right,21.773653
1,24:up,20.80571
1,25:down,21.181492
1,25:left,20.644976
1,25:right,21.028196
1,25:up,23.815569
1,26:down,22.812866
1,26:left,22.986217
1,26:right,23.273165
1,26:up,26.09782
1,27:down,22.841978
1,27:left,23.264627
1,27:right,25.148525
1,27:up,28.046461
1,28:down,24.269302
1,28:left,25.248941
1,28:right,29.669882
1,28:up,26.214476
1,29:down,25.669811
1,29:left,26.11056
1,29:right,26.86661
1,29:up,28.896332
1,3:down,9.348616
1,3:left,7.831587
1,3:right,9.384375
1,3:up,9.329949
1,30:down,26.62615
1,30:left,27.699327
1,30:right,31.081987
1,30:up,27.977154
1,31:down,28.32562
1,31:left,28.5889
1,31:right,32.985252
1,31:up,28.794483
1,32:down,29.57512
1,32:left,29.18787
1,32:right,29.821356
1,32:up,31.239191
1,33:down,30.059162
1,33:left,31.213358
1,33:right,34.839302
1,33:up,31.056198
1,34:down,31.959974
1,34:left,32.469524
1,34:right,35.401363
1,34:up,32.88836
1,35:down,33.701344
1,35:left,33.60641
1,35:right,37.76484
1,35:up,34.128307
1,36:down,34.149887
1,36:left,34.13809
1,36:right,40.351494
1,36:up,33.651608
1,37:down,37.3451
1,37:left,37.058674
1,37:right,37.488007
1,37:up,44.544888
1,38:down,39.030956
1,38:left,38.39619
1,38:right,47.78121
1,38:up,39.090435
1,39:down,38.946625
1,39:left,39.148876
1,39:right,47.929096
1,39:up,40.43862
1,4:down,9.347533
1,4:left,9.35247
1,4:right,9.37363
1,4:up,9.503962
1,40:down,42.61899
1,40:left,42.741085
1,40:right,42.555862
1,40:up,46.68912
1,41:down,44.590977
1,41:left,44.51522
1,41:right,51.944748
1,41:up,45.12529
1,42:down,44.612125
1,42:left,45.506886
1,42:right,54.505314
1,42:up,47.027336
1,43:down,47.36181
1,43:left,47.915627
1,43:right,55.45763
1,43:up,47.815147
1,44:down,49.00227
1,44:left,48.73976
1,44:right,60.515026
1,44:up,49.126213
1,45:down,51.74588
1,45:left,51.24338
1,45:right,52.736565
1,45:up,60.546597
1,46:down,52.581654
1,46:left,52.465977
1,46:right,67.96549
1,46:up,53.184074
1,47:down,53.169876
1,47:left,55.014217
1,47:right,71.14089
1,47:up,56.01527
1,48:down,57.703686
1,48:left,57.822475
1,48:right,68.85186
1,48:up,57.099236
1,49:down,58.31364
1,49:left,59.770145
1,49:right,80.39602
1,49:up,60.034187
1,5:down,9.75661
1,5:left,9.864081
1,5:right,9.85031
1,5:up,9.787038
1,50:down,58.733166
1,50:left,62.11568
1,50:right,87.88375
1,50:up,63.85322
1,51:down,78.39182
1,51:left,59.112843
1,51:right,60.174526
1,51:up,58.430794
1,52:down,58.494595
1,52:left,59.13997
1,52:right,78.62976
1,52:up,57.168907
1,53:down,56.51591
1,53:left,55.696735
1,53:right,73.86744
1,53:up,54.197823
1,54:down,53.17379
1,54:left,51.175053
1,54:right,59.793896
1,54:up,51.57377
