Итерация,Значение
1630,0.3639536
1631,0.3826
1632,0.38673332
1633,0.3728
1634,0.39793333
1635,0.40121502
1636,0.39143333
1637,0.35275897
1638,0.39433333
1639,0.37243333
1640,0.3886
1641,0.40697592
1642,0.3836
1643,0.38497522
1644,0.3456613
1645,0.3987
1646,0.34510002
1647,0.37103334
1648,0.3501
1649,0.4108754
1650,0.263
1651,0.33123332
1652,0.36946666
1653,0.3414
1654,0.39406666
1655,0.36956668
1656,0.3675
1657,0.4054
1658,0.36683333
1659,0.4334
1660,0.35383332
1661,0.4004
1662,0.33316666
1663,0.364
1664,0.37036666
1665,0.34563333
1666,0.35661322
1667,0.32559133
1668,0.3645
1669,0.41723233
1670,0.3436462
1671,0.34246668
1672,0.35979998
1673,0.38426667
1674,0.3661
1675,0.41301122
1676,0.38136667
1677,0.40666643
1678,0.39616668
1679,0.364433
1680,0.34816667
1681,0.32297033
1682,0.33673334
1683,0.40829748
1684,0.35806668
1685,0.38763332
1686,0.42610002
1687,0.41253334
1688,0.36233333
1689,0.34963334
1690,0.34615764
1691,0.38010275
1692,0.42883083
1693,0.3662
1694,0.35206667
1695,0.36643332
1696,0.37096667
1697,0.36196667
1698,0.3749
1699,0.3744428
1700,0.27136666
